company_name,fu_id,zone,product,start_time_local,end_time_local,availability_mw_req,utilisation_mw_req,availability_price,utilisation_price,availability_mwh_req,utilisation_mwh_req,technology,dispatch_type,hours_requested,dispatch_method,start_time_utc,end_time_utc,time_utc
Axle Energy Limited,godmanchester-lt_saou-ev-c1-portfolio,Godmanchester,Scheduled Availability,2025-11-07T17:00:00+00:00,2025-11-07T19:00:00+00:00,0.018,0.0,64.0,0.0,0.04,0.0,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-07 17:00:00+00:00,2025-11-07 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,marston-road-lt_saou-ev-c1-portfolio,Marston Road,Scheduled Availability,2025-11-07T17:00:00+00:00,2025-11-07T19:00:00+00:00,0.035,0.0,80.0,0.0,0.07,0.0,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-07 17:00:00+00:00,2025-11-07 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,sevington-total-lt_saou-ev-c1-portfolio,Sevington Total,Scheduled Availability,2025-11-07T17:00:00+00:00,2025-11-07T19:00:00+00:00,0.043,0.0,82.0,0.0,0.09,0.0,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-07 17:00:00+00:00,2025-11-07 19:00:00+00:00,17:00:00+00:00
Octopus,OCTO-SEVI-LTU-38F1,Sevington Total,Long-Term Utilisation,2025-11-07T17:00:00+00:00,2025-11-07T19:00:00+00:00,0.0,0.344,0.0,136.0,0.0,0.69,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-07 17:00:00+00:00,2025-11-07 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,tunbridge-wells-pembury-lt_saou-ev-c2-portfolio,Tunbridge Wells-Pembury,Day-Ahead,2025-11-07T17:00:00+00:00,2025-11-07T19:00:00+00:00,0.0,0.09,0.0,103.0,0.0,0.18,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-07 17:00:00+00:00,2025-11-07 19:00:00+00:00,17:00:00+00:00
Octopus,OCTO-WADD-LTU-E2B9,Waddesdon,Long-Term Utilisation,2025-11-07T17:00:00+00:00,2025-11-07T19:00:00+00:00,0.0,0.332,0.0,53.0,0.0,0.66,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-07 17:00:00+00:00,2025-11-07 19:00:00+00:00,17:00:00+00:00
Ohme,WKTW,Warehorne Kenardington Tenterden Wittersham,Day-Ahead,2025-11-07T17:00:00+00:00,2025-11-07T19:00:00+00:00,0.0,0.06,0.0,16.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-07 17:00:00+00:00,2025-11-07 19:00:00+00:00,17:00:00+00:00
Ohme,OHME-CENT-SAOU-8573,Central Harpenden,Scheduled Availability,2025-11-07T16:30:00+00:00,2025-11-07T19:30:00+00:00,0.02,0.0,62.5,0.0,0.06,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-11-07 16:30:00+00:00,2025-11-07 19:30:00+00:00,16:30:00+00:00
Ohme,OHME-RAIN-SAOU-0431,Rainham,Scheduled Availability,2025-11-07T16:30:00+00:00,2025-11-07T20:00:00+00:00,0.01,0.0,483.0,0.0,0.04,0.0,EV Charger DSR,demand_turn_down,3.5,epex,2025-11-07 16:30:00+00:00,2025-11-07 20:00:00+00:00,16:30:00+00:00
Axle Energy Limited,tunbridge-wells-pembury-lt_su-ev-c1-portfolio,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-07T16:30:00+00:00,2025-11-07T19:00:00+00:00,0.0,0.088,0.0,61.0,0.0,0.22,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-07 16:30:00+00:00,2025-11-07 19:00:00+00:00,16:30:00+00:00
Axle Energy Limited,tunbridge-wells-pembury-lt_saou-ev-c1-portfolio,Tunbridge Wells-Pembury,Scheduled Availability,2025-11-07T16:30:00+00:00,2025-11-07T19:00:00+00:00,0.077,0.0,38.0,0.0,0.19,0.0,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-07 16:30:00+00:00,2025-11-07 19:00:00+00:00,16:30:00+00:00
Octopus,OCTO-TUNB-LTU-B586,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-07T16:30:00+00:00,2025-11-07T19:00:00+00:00,0.0,2.096,0.0,63.0,0.0,5.24,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-07 16:30:00+00:00,2025-11-07 19:00:00+00:00,16:30:00+00:00
Ev.energy,EV.E-TUNB-LTU-8451,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-07T16:30:00+00:00,2025-11-07T19:00:00+00:00,0.0,0.02,0.0,63.0,0.0,0.05,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-07 16:30:00+00:00,2025-11-07 19:00:00+00:00,16:30:00+00:00
Axle Energy Limited,tunbridge-wells-pembury-lt_saou-ev-c2-portfolio,Tunbridge Wells-Pembury,Scheduled Availability,2025-11-07T16:30:00+00:00,2025-11-07T19:00:00+00:00,0.196,0.0,38.0,0.0,0.49,0.0,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-07 16:30:00+00:00,2025-11-07 19:00:00+00:00,16:30:00+00:00
Ohme,OHME-TUNB-LTU-512F,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-07T16:30:00+00:00,2025-11-07T19:00:00+00:00,0.0,0.1,0.0,63.0,0.0,0.25,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-07 16:30:00+00:00,2025-11-07 19:00:00+00:00,16:30:00+00:00
Ohme,OHME-BROC-SAOU-48DF,Brockenhurst Mill Hill Total,Scheduled Availability,2025-11-07T16:00:00+00:00,2025-11-07T21:00:00+00:00,0.04,0.0,4.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,5.0,epex,2025-11-07 16:00:00+00:00,2025-11-07 21:00:00+00:00,16:00:00+00:00
Ohme,OHME-NORT-SAOU-99FB,North Drive,Scheduled Availability,2025-11-07T16:00:00+00:00,2025-11-07T20:00:00+00:00,0.02,0.0,29.0,0.0,0.08,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-07 16:00:00+00:00,2025-11-07 20:00:00+00:00,16:00:00+00:00
Ohme,OHME-BERE-LTU-81E6,Beresford Avenue,Long-Term Utilisation,2025-11-07T11:00:00+00:00,2025-11-07T15:00:00+00:00,0.0,0.02,0.0,25.0,0.0,0.08,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-07 11:00:00+00:00,2025-11-07 15:00:00+00:00,11:00:00+00:00
Octopus,OCTO-REED-LTU-2E1B,Reed,Long-Term Utilisation,2025-11-07T08:00:00+00:00,2025-11-07T23:00:00+00:00,0.0,0.214,0.0,3.0,0.0,3.21,EV Charger DSR,demand_turn_down,15.0,epex,2025-11-07 08:00:00+00:00,2025-11-07 23:00:00+00:00,08:00:00+00:00
Octopus,OCTO-WITT-LTU-FA37,Wittersham,Long-Term Utilisation,2025-11-07T08:00:00+00:00,2025-11-07T23:00:00+00:00,0.0,0.018,0.0,43.0,0.0,0.27,EV Charger DSR,demand_turn_down,15.0,epex,2025-11-07 08:00:00+00:00,2025-11-07 23:00:00+00:00,08:00:00+00:00
Octopus,98CC-BROC-LTU-17BF,Brockenhurst Mill Hill Total,Long-Term Utilisation,2025-11-06T19:00:00+00:00,2025-11-06T23:00:00+00:00,0.0,0.357,0.0,14.0,0.0,1.43,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-06 19:00:00+00:00,2025-11-06 23:00:00+00:00,19:00:00+00:00
Axle Energy Limited,north-drive-lt_saou-ev-c1-portfolio,North Drive,Scheduled Availability,2025-11-06T19:00:00+00:00,2025-11-06T21:30:00+00:00,0.031,0.0,37.0,0.0,0.08,0.0,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-06 19:00:00+00:00,2025-11-06 21:30:00+00:00,19:00:00+00:00
Axle Energy Limited,6930-WING-PR-A426,Wingham,Peak Reduction,2025-11-06T19:00:00+00:00,2025-11-06T23:00:00+00:00,0.0,0.01,0.0,53.71,0.0,0.04,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-06 19:00:00+00:00,2025-11-06 23:00:00+00:00,19:00:00+00:00
Axle Energy Limited,6930-WROT-PR-5918,Wrotham,Peak Reduction,2025-11-06T18:30:00+00:00,2025-11-06T19:30:00+00:00,0.0,0.03,0.0,934.49,0.0,0.03,EV Charger DSR,demand_turn_down,1.0,epex,2025-11-06 18:30:00+00:00,2025-11-06 19:30:00+00:00,18:30:00+00:00
Ohme,Wrotham,Wrotham,Peak Reduction,2025-11-06T18:30:00+00:00,2025-11-06T19:30:00+00:00,0.0,0.05,0.0,934.58,0.0,0.05,EV Charger DSR,demand_turn_down,1.0,epex,2025-11-06 18:30:00+00:00,2025-11-06 19:30:00+00:00,18:30:00+00:00
EDF Energy,01AC-WROT-PR-EA08,Wrotham,Peak Reduction,2025-11-06T18:30:00+00:00,2025-11-06T19:30:00+00:00,0.0,0.01,0.0,654.21,0.0,0.01,EV Charger DSR,demand_turn_down,1.0,epex,2025-11-06 18:30:00+00:00,2025-11-06 19:30:00+00:00,18:30:00+00:00
Octopus,OCTO-ARUN-LTU-0F86,ARUNDEL WAY LV Zone,Long-Term Utilisation,2025-11-06T17:30:00+00:00,2025-11-06T20:30:00+00:00,0.0,0.02,0.0,37.0,0.0,0.06,EV Charger DSR,demand_turn_down,3.0,epex,2025-11-06 17:30:00+00:00,2025-11-06 20:30:00+00:00,17:30:00+00:00
Octopus,OCTO-CATH-LTU-4846,CATHODEON CRYSTALS LV Zone,Long-Term Utilisation,2025-11-06T17:30:00+00:00,2025-11-06T20:30:00+00:00,0.0,0.012,0.0,37.0,0.0,0.04,EV Charger DSR,demand_turn_down,3.0,epex,2025-11-06 17:30:00+00:00,2025-11-06 20:30:00+00:00,17:30:00+00:00
Octopus,OCTO-FELT-LTU-4C46,Feltwell,Long-Term Utilisation,2025-11-06T17:30:00+00:00,2025-11-06T18:30:00+00:00,0.0,0.031,0.0,670.0,0.0,0.03,EV Charger DSR,demand_turn_down,1.0,epex,2025-11-06 17:30:00+00:00,2025-11-06 18:30:00+00:00,17:30:00+00:00
Octopus,OCTO-GREE-LTU-7671,Greenhaze Lane LV Zone,Long-Term Utilisation,2025-11-06T17:30:00+00:00,2025-11-06T20:30:00+00:00,0.0,0.01,0.0,70.0,0.0,0.03,EV Charger DSR,demand_turn_down,3.0,epex,2025-11-06 17:30:00+00:00,2025-11-06 20:30:00+00:00,17:30:00+00:00
Octopus,OCTO-GODM-LTU-E0E9,Godmanchester,Long-Term Utilisation,2025-11-06T17:00:00+00:00,2025-11-06T19:00:00+00:00,0.0,0.241,0.0,106.0,0.0,0.48,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-06 17:00:00+00:00,2025-11-06 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,marston-road-lt_saou-ev-c1-portfolio,Marston Road,Scheduled Availability,2025-11-06T17:00:00+00:00,2025-11-06T19:00:00+00:00,0.035,0.0,80.0,0.0,0.07,0.0,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-06 17:00:00+00:00,2025-11-06 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,sevington-total-lt_saou-ev-c1-portfolio,Sevington Total,Scheduled Availability,2025-11-06T17:00:00+00:00,2025-11-06T19:00:00+00:00,0.043,0.0,82.0,0.0,0.09,0.0,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-06 17:00:00+00:00,2025-11-06 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,takeley-lt_saou-ev-c1-portfolio,Takeley,Scheduled Availability,2025-11-06T17:00:00+00:00,2025-11-06T20:00:00+00:00,0.021,0.0,71.0,0.0,0.06,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-11-06 17:00:00+00:00,2025-11-06 20:00:00+00:00,17:00:00+00:00
Ohme,OHME-CENT-SAOU-8573,Central Harpenden,Scheduled Availability,2025-11-06T16:30:00+00:00,2025-11-06T19:30:00+00:00,0.02,0.0,48.0,0.0,0.06,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-11-06 16:30:00+00:00,2025-11-06 19:30:00+00:00,16:30:00+00:00
Ohme,OHME-RAIN-SAOU-0431,Rainham,Scheduled Availability,2025-11-06T16:30:00+00:00,2025-11-06T20:00:00+00:00,0.01,0.0,483.0,0.0,0.04,0.0,EV Charger DSR,demand_turn_down,3.5,epex,2025-11-06 16:30:00+00:00,2025-11-06 20:00:00+00:00,16:30:00+00:00
Octopus,OCTO-TUNB-LTU-B586,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-06T16:30:00+00:00,2025-11-06T19:00:00+00:00,0.0,0.356,0.0,56.7,0.0,0.89,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-06 16:30:00+00:00,2025-11-06 19:00:00+00:00,16:30:00+00:00
Ev.energy,EV.E-TUNB-LTU-8451,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-06T16:30:00+00:00,2025-11-06T19:00:00+00:00,0.0,0.02,0.0,63.0,0.0,0.05,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-06 16:30:00+00:00,2025-11-06 19:00:00+00:00,16:30:00+00:00
Octopus,OCTO-TUNB-LTU-B586,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-06T16:30:00+00:00,2025-11-06T19:00:00+00:00,0.0,2.096,0.0,63.0,0.0,5.24,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-06 16:30:00+00:00,2025-11-06 19:00:00+00:00,16:30:00+00:00
Axle Energy Limited,tunbridge-wells-pembury-lt_su-ev-c1-portfolio,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-06T16:30:00+00:00,2025-11-06T19:00:00+00:00,0.0,0.088,0.0,61.0,0.0,0.22,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-06 16:30:00+00:00,2025-11-06 19:00:00+00:00,16:30:00+00:00
Ohme,OHME-TUNB-LTU-512F,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-06T16:30:00+00:00,2025-11-06T19:00:00+00:00,0.0,0.3,0.0,63.0,0.0,0.75,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-06 16:30:00+00:00,2025-11-06 19:00:00+00:00,16:30:00+00:00
Axle Energy Limited,tunbridge-wells-pembury-lt_saou-ev-c2-portfolio,Tunbridge Wells-Pembury,Scheduled Availability,2025-11-06T16:30:00+00:00,2025-11-06T19:00:00+00:00,0.196,0.0,38.0,0.0,0.49,0.0,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-06 16:30:00+00:00,2025-11-06 19:00:00+00:00,16:30:00+00:00
OVO Energy,CA62-WILL-PR-CADD,Willesden Grid,Peak Reduction,2025-11-06T16:30:00+00:00,2025-11-06T20:00:00+00:00,0.0,0.06,0.0,72.1,0.0,0.21,EV Charger DSR,demand_turn_down,3.5,epex,2025-11-06 16:30:00+00:00,2025-11-06 20:00:00+00:00,16:30:00+00:00
Ohme,OHME-BROC-SAOU-48DF,Brockenhurst Mill Hill Total,Scheduled Availability,2025-11-06T16:00:00+00:00,2025-11-06T21:00:00+00:00,0.04,0.0,4.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,5.0,epex,2025-11-06 16:00:00+00:00,2025-11-06 21:00:00+00:00,16:00:00+00:00
OVO Energy,CA62-BARM-PR-B4AB,Barming,Peak Reduction,2025-11-06T15:00:00+00:00,2025-11-06T19:00:00+00:00,0.0,0.04,0.0,233.64,0.0,0.16,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-06 15:00:00+00:00,2025-11-06 19:00:00+00:00,15:00:00+00:00
Ohme,OHME-WARE-LTU-E928,Warehorne Kenardington Tenterden Wittersham,Long-Term Utilisation,2025-11-06T15:00:00+00:00,2025-11-06T19:00:00+00:00,0.0,0.04,0.0,36.0,0.0,0.16,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-06 15:00:00+00:00,2025-11-06 19:00:00+00:00,15:00:00+00:00
Ohme,WKTW,Warehorne Kenardington Tenterden Wittersham,Scheduled Availability,2025-11-06T15:00:00+00:00,2025-11-06T19:00:00+00:00,0.06,0.0,22.0,0.0,0.24,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-06 15:00:00+00:00,2025-11-06 19:00:00+00:00,15:00:00+00:00
Ev.energy,EV.E-WEST-SAOU-1D04,West Letchworth Shefford Biggleswade,Scheduled Availability,2025-11-06T15:00:00+00:00,2025-11-06T19:00:00+00:00,0.078,0.0,50.0,0.0,0.31,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-06 15:00:00+00:00,2025-11-06 19:00:00+00:00,15:00:00+00:00
Ohme,OHME-WILL-LTU-3088,Willesden Grid,Long-Term Utilisation,2025-11-06T13:30:00+00:00,2025-11-06T14:00:00+00:00,0.0,0.02,0.0,90.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-11-06 13:30:00+00:00,2025-11-06 14:00:00+00:00,13:30:00+00:00
Axle Energy Limited,thorpe-grid-33-lt_saou-ev-c1-portfolio,Thorpe Grid 33,Scheduled Availability,2025-11-06T12:30:00+00:00,2025-11-06T14:00:00+00:00,0.04,0.0,14.0,0.0,0.06,0.0,EV Charger DSR,demand_turn_down,1.5,epex,2025-11-06 12:30:00+00:00,2025-11-06 14:00:00+00:00,12:30:00+00:00
Axle Energy Limited,thorpe-grid-33-lt_saou-ev-c2-portfolio,Thorpe Grid 33,Scheduled Availability,2025-11-06T12:30:00+00:00,2025-11-06T14:00:00+00:00,0.063,0.0,14.0,0.0,0.1,0.0,EV Charger DSR,demand_turn_down,1.5,epex,2025-11-06 12:30:00+00:00,2025-11-06 14:00:00+00:00,12:30:00+00:00
Ohme,OHME-BERE-LTU-81E6,Beresford Avenue,Long-Term Utilisation,2025-11-06T11:00:00+00:00,2025-11-06T15:00:00+00:00,0.0,0.02,0.0,25.0,0.0,0.08,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-06 11:00:00+00:00,2025-11-06 15:00:00+00:00,11:00:00+00:00
Axle Energy Limited,kenninghall-lt_saou-ev-c1-portfolio,Kenninghall,Scheduled Availability,2025-11-06T11:00:00+00:00,2025-11-06T15:00:00+00:00,0.011,0.0,32.0,0.0,0.04,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-06 11:00:00+00:00,2025-11-06 15:00:00+00:00,11:00:00+00:00
Axle Energy Limited,march-primary-da-ev-portfolio,March Primary,Day-Ahead,2025-11-06T11:00:00+00:00,2025-11-06T11:30:00+00:00,0.0,0.03,0.0,324.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-11-06 11:00:00+00:00,2025-11-06 11:30:00+00:00,11:00:00+00:00
Octopus,OCTO-CROY-LTU-989E,Croydon,Long-Term Utilisation,2025-11-06T08:00:00+00:00,2025-11-06T23:00:00+00:00,0.0,0.142,0.0,10.0,0.0,2.13,EV Charger DSR,demand_turn_down,15.0,epex,2025-11-06 08:00:00+00:00,2025-11-06 23:00:00+00:00,08:00:00+00:00
Octopus,OCTO-STIC-LTU-C073,Stickfast Lane,Long-Term Utilisation,2025-11-06T08:00:00+00:00,2025-11-06T23:00:00+00:00,0.0,0.088,0.0,13.0,0.0,1.32,EV Charger DSR,demand_turn_down,15.0,epex,2025-11-06 08:00:00+00:00,2025-11-06 23:00:00+00:00,08:00:00+00:00
Octopus,98CC-BROC-LTU-17BF,Brockenhurst Mill Hill Total,Long-Term Utilisation,2025-11-05T19:00:00+00:00,2025-11-05T23:00:00+00:00,0.0,0.357,0.0,14.0,0.0,1.43,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-05 19:00:00+00:00,2025-11-05 23:00:00+00:00,19:00:00+00:00
Octopus,OCTO-NORT-LTU-475B,North Drive,Long-Term Utilisation,2025-11-05T19:00:00+00:00,2025-11-05T21:30:00+00:00,0.0,0.068,0.0,54.9,0.0,0.17,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-05 19:00:00+00:00,2025-11-05 21:30:00+00:00,19:00:00+00:00
Ohme,OHME-NORT-SAOU-99FB,North Drive,Scheduled Availability,2025-11-05T19:00:00+00:00,2025-11-05T21:30:00+00:00,0.06,0.0,37.0,0.0,0.15,0.0,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-05 19:00:00+00:00,2025-11-05 21:30:00+00:00,19:00:00+00:00
Ohme,Wrotham,Wrotham,Peak Reduction,2025-11-05T18:30:00+00:00,2025-11-05T19:30:00+00:00,0.0,0.05,0.0,934.58,0.0,0.05,EV Charger DSR,demand_turn_down,1.0,epex,2025-11-05 18:30:00+00:00,2025-11-05 19:30:00+00:00,18:30:00+00:00
OVO Energy,CA62-WROT-PR-F0B3,Wrotham,Peak Reduction,2025-11-05T18:30:00+00:00,2025-11-05T19:30:00+00:00,0.0,0.04,0.0,934.58,0.0,0.04,EV Charger DSR,demand_turn_down,1.0,epex,2025-11-05 18:30:00+00:00,2025-11-05 19:30:00+00:00,18:30:00+00:00
EDF Energy,01AC-WROT-PR-EA08,Wrotham,Peak Reduction,2025-11-05T18:30:00+00:00,2025-11-05T19:30:00+00:00,0.0,0.01,0.0,654.21,0.0,0.01,EV Charger DSR,demand_turn_down,1.0,epex,2025-11-05 18:30:00+00:00,2025-11-05 19:30:00+00:00,18:30:00+00:00
Axle Energy Limited,manton-lane-da-ev-portfolio,Manton Lane,Day-Ahead,2025-11-05T18:00:00+00:00,2025-11-05T18:30:00+00:00,0.0,0.08,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,0.5,epex,2025-11-05 18:00:00+00:00,2025-11-05 18:30:00+00:00,18:00:00+00:00
Electric Miles Ltd,544A-MANT-DA-B3FC,Manton Lane,Day-Ahead,2025-11-05T18:00:00+00:00,2025-11-05T18:30:00+00:00,0.0,0.014,0.0,599.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-11-05 18:00:00+00:00,2025-11-05 18:30:00+00:00,18:00:00+00:00
Ev.energy,EV.E-WROT-SAOU-77D7,Wrotham,Scheduled Availability,2025-11-05T18:00:00+00:00,2025-11-05T21:00:00+00:00,0.012,0.0,500.0,0.0,0.04,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-11-05 18:00:00+00:00,2025-11-05 21:00:00+00:00,18:00:00+00:00
Octopus,OCTO-ARUN-LTU-0F86,ARUNDEL WAY LV Zone,Long-Term Utilisation,2025-11-05T17:30:00+00:00,2025-11-05T20:30:00+00:00,0.0,0.02,0.0,37.0,0.0,0.06,EV Charger DSR,demand_turn_down,3.0,epex,2025-11-05 17:30:00+00:00,2025-11-05 20:30:00+00:00,17:30:00+00:00
Octopus,OCTO-BALL-LTU-A283,BALLANDS FIELD LV Zone,Long-Term Utilisation,2025-11-05T17:30:00+00:00,2025-11-05T20:30:00+00:00,0.0,0.014,0.0,37.0,0.0,0.04,EV Charger DSR,demand_turn_down,3.0,epex,2025-11-05 17:30:00+00:00,2025-11-05 20:30:00+00:00,17:30:00+00:00
Ev.energy,EV.E-CAPE-LTU-EBDE,Capel Switching Station,Long-Term Utilisation,2025-11-05T17:30:00+00:00,2025-11-05T19:00:00+00:00,0.0,0.058,0.0,92.56,0.0,0.09,EV Charger DSR,demand_turn_down,1.5,epex,2025-11-05 17:30:00+00:00,2025-11-05 19:00:00+00:00,17:30:00+00:00
Octopus,OCTO-MARS-LTU-7972,Marston Road,Long-Term Utilisation,2025-11-05T17:00:00+00:00,2025-11-05T19:00:00+00:00,0.0,0.185,0.0,133.0,0.0,0.37,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-05 17:00:00+00:00,2025-11-05 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,marston-road-lt_saou-ev-c1-portfolio,Marston Road,Scheduled Availability,2025-11-05T17:00:00+00:00,2025-11-05T19:00:00+00:00,0.035,0.0,80.0,0.0,0.07,0.0,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-05 17:00:00+00:00,2025-11-05 19:00:00+00:00,17:00:00+00:00
Octopus,OCTO-WADD-LTU-E2B9,Waddesdon,Long-Term Utilisation,2025-11-05T17:00:00+00:00,2025-11-05T19:00:00+00:00,0.0,0.332,0.0,53.0,0.0,0.66,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-05 17:00:00+00:00,2025-11-05 19:00:00+00:00,17:00:00+00:00
Ohme,OHME-CENT-SAOU-8573,Central Harpenden,Scheduled Availability,2025-11-05T16:30:00+00:00,2025-11-05T19:30:00+00:00,0.02,0.0,62.5,0.0,0.06,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-11-05 16:30:00+00:00,2025-11-05 19:30:00+00:00,16:30:00+00:00
Ohme,OHME-TUNB-LTU-512F,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-05T16:30:00+00:00,2025-11-05T19:00:00+00:00,0.0,0.1,0.0,63.0,0.0,0.25,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-05 16:30:00+00:00,2025-11-05 19:00:00+00:00,16:30:00+00:00
Ohme,OHME-TUNB-LTU-512F,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-05T16:30:00+00:00,2025-11-05T19:00:00+00:00,0.0,0.3,0.0,63.0,0.0,0.75,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-05 16:30:00+00:00,2025-11-05 19:00:00+00:00,16:30:00+00:00
Axle Energy Limited,tunbridge-wells-pembury-lt_saou-ev-c1-portfolio,Tunbridge Wells-Pembury,Scheduled Availability,2025-11-05T16:30:00+00:00,2025-11-05T19:00:00+00:00,0.077,0.0,38.0,0.0,0.19,0.0,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-05 16:30:00+00:00,2025-11-05 19:00:00+00:00,16:30:00+00:00
Octopus,OCTO-TUNB-LTU-B586,Tunbridge Wells-Pembury,Long-Term Utilisation,2025-11-05T16:30:00+00:00,2025-11-05T19:00:00+00:00,0.0,2.096,0.0,63.0,0.0,5.24,EV Charger DSR,demand_turn_down,2.5,epex,2025-11-05 16:30:00+00:00,2025-11-05 19:00:00+00:00,16:30:00+00:00
Ev.energy,EV.E-BROC-SAOU-9FDC,Brockenhurst Mill Hill Total,Scheduled Availability,2025-11-05T16:00:00+00:00,2025-11-05T21:00:00+00:00,0.45,0.0,63.0,0.0,2.25,0.0,EV Charger DSR,demand_turn_down,5.0,epex,2025-11-05 16:00:00+00:00,2025-11-05 21:00:00+00:00,16:00:00+00:00
Ev.energy,EV.E-WEST-DA-D80E,West Letchworth Shefford Biggleswade,Day-Ahead,2025-11-05T16:00:00+00:00,2025-11-05T18:00:00+00:00,0.0,0.02,0.0,600.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-11-05 16:00:00+00:00,2025-11-05 18:00:00+00:00,16:00:00+00:00
Octopus,OCTO-WARE-LTU-FC87,Warehorne Kenardington Tenterden Wittersham,Long-Term Utilisation,2025-11-05T15:00:00+00:00,2025-11-05T19:00:00+00:00,0.0,0.073,0.0,32.4,0.0,0.29,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-05 15:00:00+00:00,2025-11-05 19:00:00+00:00,15:00:00+00:00
Octopus,OCTO-WARE-LTU-FC87,Warehorne Kenardington Tenterden Wittersham,Long-Term Utilisation,2025-11-05T15:00:00+00:00,2025-11-05T19:00:00+00:00,0.0,0.404,0.0,36.0,0.0,1.62,EV Charger DSR,demand_turn_down,4.0,epex,2025-11-05 15:00:00+00:00,2025-11-05 19:00:00+00:00,15:00:00+00:00
Axle Energy Limited,willesden-grid-lt_su-ev-c2-portfolio,Willesden Grid,Long-Term Utilisation,2025-11-05T13:30:00+00:00,2025-11-05T14:00:00+00:00,0.0,0.022,0.0,88.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-11-05 13:30:00+00:00,2025-11-05 14:00:00+00:00,13:30:00+00:00
